id,username,name,title,country,rapid_rating_last,rapid_rating_deviation,rapid_rating_best,blitz_rating_last,blitz_rating_deviation,blitz_rating_best,bullet_rating_last,bullet_rating_deviation,bullet_rating_best,is_streamer,twitch_url,joined,joined_date,last_online,last_online_date
65777482,mrsavic77,Miodrag Savic,GM,Serbia,0,0,0,2784,23,2873,2580,31,2436,False,,1569097129,2019-09-22,1587571317,2020-04-22
38994812,mrtattaglia,Adam Kozak,GM,Hungary,2587,42,2732,2907,38,3037,2917,47,3246,False,,1506539673,2017-09-28,1718879435,2024-06-20
60653869,mrvenky,Venkatesh MR,GM,India,2390,49,2500,2540,46,2867,0,0,0,False,,1557145449,2019-05-06,1718016641,2024-06-10
32139924,mr_dynamic,Wouter Spoelman,GM,Netherlands,2442,188,2586,2545,133,2721,2427,154,2427,False,,1483560575,2017-01-05,1713765272,2024-04-22
21232844,msb2,Matthias Bluebaum,GM,Germany,2648,44,2692,3080,36,3114,3032,21,3176,False,,1424713872,2015-02-24,1718835832,2024-06-20
56968824,msolleveld,Maarten Solleveld,GM,Netherlands,0,0,0,2834,46,2951,2579,198,2579,False,,1549372481,2019-02-05,1710448802,2024-03-15
21342928,mugzyyy,Romain Edouard,GM,Spain,2366,49,2654,2770,110,2804,2582,89,2657,False,,1425334717,2015-03-03,1718563872,2024-06-17
30209744,muisback26,Rauf Mamedov,GM,Azerbaijan,2673,154,2970,3205,150,3205,3176,60,3202,False,,1475465771,2016-10-03,1705141358,2024-01-13
40352734,mumbaimover64,Viswanathan Anand,GM,India,0,0,0,0,0,0,0,0,0,False,,1510642574,2017-11-14,1622627263,2021-06-02
15368844,mumbaitiger,jfkiujjk ehndjkuhd,GM,India,1100,153,2000,1414,84,2368,1375,111,2003,False,,1388658814,2014-01-02,1680154732,2023-03-30
39050866,muradore,Miroslav Markovic,GM,Serbia,1224,67,1443,2590,49,2811,2315,111,2445,False,,1506730092,2017-09-30,1710170731,2024-03-11
31846422,murtas73,Murtas Kazhgaleyev,GM,Kazakhstan,2342,106,2594,2649,60,2683,2316,110,2316,False,,1482598166,2016-12-24,1641369182,2022-01-05
61198164,myfitnesspal,,GM,Tanzania,0,0,0,2980,145,3083,3234,144,3371,False,,1558323204,2019-05-20,1717798008,2024-06-08
50752632,m_godena,,GM,Italy,0,0,0,2623,63,2586,0,0,0,False,,1539544822,2018-10-15,1608471581,2020-12-20
42546344,n4700000,Nikolai Kabanov,GM,Russia,2216,97,2545,2506,44,2556,2313,249,0,False,,1516560832,2018-01-22,1712901840,2024-04-12
44249290,naaas1,Nasanjargal Urtnasan,GM,Mongolia,2213,137,2398,2639,48,2808,2504,112,2772,False,,1520994318,2018-03-14,1718717593,2024-06-18
57407388,naarciisoo,,GM,Spain,0,0,0,2400,250,2400,0,0,0,False,,1550262914,2019-02-16,1551559841,2019-03-03
21007862,nagatanasata,Nagata Nasata,GM,Japan,0,0,0,2847,28,2922,2853,34,2857,False,,1423475743,2015-02-09,1718876133,2024-06-20
19133728,nakachuk,Rahul Srivatshav P,GM,India,2475,90,2797,2866,34,2884,2760,39,2797,False,,1412237535,2014-10-02,1718845881,2024-06-20
48197132,nat74,Андрей Никитин,GM,Russia,0,0,0,2519,69,2632,2364,76,2471,False,,1532617454,2018-07-26,1600961373,2020-09-24
294747843,neferpitou27,,GM,United States,0,0,0,2934,34,3053,2956,48,2956,False,,1687210380,2023-06-20,1718710925,2024-06-18
127390408,nemegejas,Paulius Pultinevičius,GM,Lithuania,2221,48,2224,2968,26,3024,2918,45,3059,False,,1615482143,2021-03-12,1718366511,2024-06-14
51347156,nemequittepas,,GM,France,2138,184,2411,2888,29,2934,2483,141,2827,False,,1541033942,2018-11-01,1718811768,2024-06-19
67048146,nemofishy,,GM,India,0,0,0,2737,70,2843,2820,66,2759,False,,1571865677,2019-10-24,1687426390,2023-06-22
27175050,nesterovsky,Yuri Drozdovskij,GM,Ukraine,0,0,0,2810,41,2842,2832,62,2821,False,,1457679738,2016-03-11,1714770522,2024-05-04
13610986,neurisdr,Neuris Delgado Ramirez,GM,Paraguay,2536,46,2670,2663,97,2829,2639,48,2751,False,,1379770834,2013-09-21,1718733763,2024-06-19
26053796,nevorlegov,Roven Vogel,GM,Kenya,2033,49,2033,2946,41,2950,2579,64,2608,False,,1452418992,2016-01-10,1718713407,2024-06-18
19668254,newbornnow,Victor Bologan,GM,Moldova,2526,48,2581,2887,25,2960,2356,153,2636,False,,1415688962,2014-11-11,1718474242,2024-06-16
25360728,newzorro,Valery Popov,GM,Russia,2394,233,2634,2550,72,2836,2650,47,2770,False,,1449009679,2015-12-02,1688446737,2023-07-04
220646549,nezuko432,,GM,United Kingdom,0,0,0,3103,47,3103,0,0,0,False,,1672933634,2023-01-05,1715633058,2024-05-14
17131198,nguyenduchoa,Nguyen Duc Hoa,GM,Vietnam,2322,65,2348,2540,122,2743,2426,142,2556,False,,1398961336,2014-05-01,1714917417,2024-05-05
13357392,nguyenxi,Hoang Thong Tu,GM,Vietnam,1603,161,1799,2658,126,2774,2760,46,2998,False,,1378004548,2013-09-01,1718503362,2024-06-16
40327740,ni-hua,Ni Hua,GM,China,2674,217,0,3006,113,3006,2809,102,2903,False,,1510578876,2017-11-13,1715345747,2024-05-10
85872552,niaz1966,Niaz Murshed,GM,Bangladesh,2366,106,2493,2293,104,2594,0,0,0,False,,1594001996,2020-07-06,1630662632,2021-09-03
39020132,nidjatmamedov,Nijat Mammadov,GM,Azerbaijan,2600,326,1837,2736,48,2747,2774,49,2783,False,,1506620356,2017-09-29,1718429366,2024-06-15
496581,nigeld,Nigel Davies,GM,United Kingdom,0,0,0,0,0,0,0,0,0,False,,1195771172,2007-11-23,1712651296,2024-04-09
12089276,nigelshort,Nigel Short,GM,United Kingdom,0,0,0,2853,20,2960,2739,107,2682,False,,1369943645,2013-05-31,1718867850,2024-06-20
7195919,nihalsarin,Nihal Sarin,GM,Chile,2734,67,2790,3201,29,3277,3127,23,3402,True,,1333645859,2012-04-06,1718825073,2024-06-20
5767789,nijat_a,Nijat Abasov,GM,Azerbaijan,0,0,0,2742,79,2742,2951,50,2864,False,,1315704437,2011-09-11,1462319988,2016-05-04
76130532,nikame,Igor Efimov,GM,Monaco,2410,89,2509,0,0,0,0,0,0,False,,1586419373,2020-04-09,1617020787,2021-03-29
26348394,nikolakis2014,Stelios Halkias,GM,Greece,2316,138,2321,2758,46,2800,2522,132,2529,False,,1453803750,2016-01-26,1718540196,2024-06-16
21558166,nikolas1408,Nikolas Lubbe,GM,Germany,2427,109,2377,2630,57,2761,2625,49,2645,False,,1426607029,2015-03-17,1717864056,2024-06-08
108520120,nikotheodorou,Nikolas Theodorou,GM,Greece,2645,46,2682,3140,29,3150,3079,27,3211,False,,1609393492,2020-12-31,1718871953,2024-06-20
48369820,niktlt,Arseny Alavkin,GM,Russia,2400,175,0,2595,46,2740,2683,49,2808,False,,1533111691,2018-08-01,1718115354,2024-06-11
28434934,nitzan_steinberg,Nitzan Steinberg,GM,Israel,2471,49,2542,2944,42,2983,2967,33,3045,False,,1464707810,2016-05-31,1718821945,2024-06-20
103326926,njal28,Aram Hakobyan,GM,Armenia,2648,42,2682,3096,35,3140,3006,33,3172,False,,1607624099,2020-12-11,1718812134,2024-06-19
359175009,noobmaster176,,GM,Canada,0,0,0,2974,30,3083,0,0,0,False,,1713980839,2024-04-25,1717695043,2024-06-07
2828839,norival,Bryzgalin Kirill,GM,Russia,0,0,0,2634,65,2717,2494,111,2463,False,,1273826543,2010-05-14,1646049924,2022-02-28
11554810,nothedgehog,,GM,United States,0,0,0,0,0,0,0,0,0,False,,1366213345,2013-04-17,1415548779,2014-11-09
89051396,notyetfinish,,GM,Iceland,2529,36,2530,3029,43,3092,3138,35,3187,False,,1597418750,2020-08-14,1710255001,2024-03-12
23085150,noukii,Yannick Gozzoli,GM,France,2569,147,2612,2834,28,2962,2867,81,2967,False,,1435954075,2015-07-04,1644934970,2022-02-15
23561630,nouma78,Petr Neuman,GM,Czech Republic,0,0,0,2461,38,2561,0,0,0,False,,1438899900,2015-08-07,1586152841,2020-04-06
14421692,novendrapriasmoro,Novendra Priasmoro,GM,Indonesia,0,0,0,2886,46,2930,2940,53,2963,False,,1384612171,2013-11-16,1677076920,2023-02-22
47291472,nowayjosey,,GM,United States,0,0,0,3072,48,3120,2946,28,3095,False,,1529638992,2018-06-22,1718396308,2024-06-15
50924588,nrvignesh,Vignesh N.R,GM,India,2530,224,2530,2883,48,2890,2446,203,2447,False,,1539962148,2018-10-19,1718037979,2024-06-10
50024282,nrvisakh,Visakh NR,GM,India,2500,138,2574,2917,46,2930,2869,76,2920,False,,1537685905,2018-09-23,1718481201,2024-06-16
76882788,ntdvan12,Van Nguyen,GM,Czech Republic,2487,211,2920,2856,48,2951,2784,42,2826,False,,1587043272,2020-04-16,1718807850,2024-06-19
58944446,nuidisvulko,Deivy Vera Siguenas,GM,Peru,2416,114,2583,2518,101,2660,2585,120,2763,False,,1553452541,2019-03-25,1715184820,2024-05-08
79089574,nuvas,Evgenios Ioannidis,GM,Greece,2563,49,2563,2841,38,2927,2790,14,2929,False,,1589105926,2020-05-10,1718565247,2024-06-17
4863119,nyzhnyk_illia,Illia Nyzhnyk,GM,United States,2590,49,2782,2858,49,2991,2960,49,3057,False,,1300338316,2011-03-17,1717988011,2024-06-10
59725590,obliviate12,Vaibhav Suri,GM,India,2558,46,2776,2705,80,2914,2655,106,2865,False,,1555072158,2019-04-12,1718863735,2024-06-20
37598858,off-war,Emil Mirzoev,GM,Germany,2673,216,2673,2634,48,2848,2765,49,2866,False,,1502015108,2017-08-06,1718875888,2024-06-20
47687198,ohanyaneminchess,Emin Ohanyan,GM,Armenia,2476,47,2500,2799,48,2925,2945,25,3211,False,,1530974787,2018-07-07,1718845138,2024-06-20
37894476,ok97,Ori Kobo,GM,Israel,2498,49,2719,2833,34,2946,2940,26,2979,False,,1502988013,2017-08-17,1718874254,2024-06-20
14927394,oldbolt,Alex Khalifman,GM,Russia,0,0,0,0,0,0,0,0,0,False,,1386524713,2013-12-09,1622002876,2021-05-26
14086990,oldfish64,Jozsef Horvath,GM,Hungary,0,0,0,2310,63,2376,2068,299,0,False,,1382955601,2013-10-28,1691054065,2023-08-03
2429070,oldweakgm,Ronen Har-Zvi,GM,Israel,2408,138,2637,2692,110,2917,2820,49,2890,False,,1262374296,2010-01-02,1718239359,2024-06-13
77664540,olegromanishin,Oleg Romanishin,GM,Ukraine,0,0,0,0,0,0,0,0,0,False,,1587733647,2020-04-24,1716145609,2024-05-20
28168290,oleksandr_bortnyk,Oleksandr Bortnyk,GM,United States,2636,46,2939,3042,34,3155,3107,22,3367,True,https://twitch.tv/bortnykchess,1463142885,2016-05-13,1718831811,2024-06-20
20549962,olga_girya,Olga Girya,GM,Russia,2311,93,2471,2491,53,2674,2547,118,2582,False,,1420806791,2015-01-09,1715075317,2024-05-07
74143996,olimpusmaximus,,GM,Panama,0,0,0,3053,49,3185,3048,49,3178,False,,1584882198,2020-03-22,1717251826,2024-06-01
3968579,olkaa,Oliver Mihok,GM,Hungary,2286,349,2567,2609,46,2746,2715,63,2758,False,,1284303915,2010-09-12,1717532837,2024-06-05
39763220,olksuna,Leandro Krysa,GM,Argentina,2355,47,2540,2725,52,2780,2527,191,2598,False,,1508956991,2017-10-26,1715954181,2024-05-17
10506874,olomi007,Aleksander Mista,GM,United States,2374,163,2374,2628,70,2714,2585,134,2501,False,,1358718248,2013-01-21,1717175795,2024-06-01
53144194,olympusmons95,Leon Mons,GM,Germany,2236,210,2614,2698,58,2768,0,0,0,False,,1544625866,2018-12-12,1718735277,2024-06-19
171193373,onemoreuser,Someone,GM,India,0,0,0,2752,44,2765,0,0,0,False,,1643725355,2022-02-01,1716649961,2024-05-25
26481154,onischuk_v,Vladimir Onischuk,GM,Ukraine,2546,151,2719,2827,46,2961,2649,249,0,False,,1454443083,2016-02-03,1718720650,2024-06-18
3952699,oparingrigoriy,Grigoriy Oparin,GM,United States,2662,41,2681,3042,34,3071,3066,31,3066,False,,1284054960,2010-09-10,1718858441,2024-06-20
18510608,oskariot,Oskar Wieczorek,GM,Poland,2370,49,2370,2750,26,2863,2802,28,2826,False,,1408136764,2014-08-16,1718844363,2024-06-20
34307448,oskychess,Oscar de la Riva,GM,Andorra,0,0,0,2595,55,2639,2615,24,2722,False,,1490636949,2017-03-28,1718826851,2024-06-20
4199015,oursemare,Gilles Miralles,GM,France,2252,193,2379,2493,95,2536,2395,96,2245,True,,1288708935,2010-11-02,1643137186,2022-01-26
135373008,outofaces,,GM,France,2590,250,2590,2726,23,2822,2335,72,2740,False,,1618459372,2021-04-15,1718830229,2024-06-20
50736166,pablolafuente,Pablo Lafuente,GM,Argentina,2418,332,2418,2501,65,2501,0,0,0,False,,1539507558,2018-10-14,1718818716,2024-06-20
65029054,pabloricardi,Pablo Ricardi,GM,Argentina,2022,187,2356,2579,54,2582,0,0,0,False,,1567444586,2019-09-03,1608636878,2020-12-22
27730422,pablozarnicki,Pablo Zarnicki,GM,Argentina,2262,48,2505,2596,28,2714,2672,31,2745,False,,1460575192,2016-04-14,1718796852,2024-06-19
56820970,padenie_zvezd,Stanislav Bogdanovich,GM,Russia,0,0,0,2808,43,2823,3048,52,2975,False,,1549050410,2019-02-02,1583111005,2020-03-02
32903570,panevezys,,GM,Lithuania,0,0,0,2785,136,2864,3104,29,3165,False,,1486154171,2017-02-04,1694575422,2023-09-13
80152938,papullon,,GM,Sweden,2263,79,2414,2355,63,2407,0,0,0,False,,1590093824,2020-05-22,1716887972,2024-05-28
25339094,paralinch,Daniil Lintchevski,GM,Russia,2347,148,2347,2921,49,2979,2970,29,3054,False,,1448901777,2015-11-30,1717579875,2024-06-05
32230490,parhamov,Parham Maghsoodloo,GM,Iran,2623,58,2714,3046,40,3191,3055,30,3140,False,,1483868974,2017-01-08,1718453644,2024-06-15
8963150,parimarjan,Parimarjan Negi,GM,India,1962,349,2656,2532,196,2582,2753,312,2753,False,,1348071374,2012-09-19,1709102687,2024-02-28
6615822,parsifal7,harold james plaskett,GM,Spain,0,0,0,0,0,0,0,0,0,False,,1328384053,2012-02-05,1332529486,2012-03-24
191285095,particle-accelerator,,GM,International,0,0,0,2920,37,2964,2802,49,2914,False,,1658869474,2022-07-27,1718542472,2024-06-16
311506593,pastaaontwitch,Pasta Doctor Martin Ssempa,GM,Uganda,0,0,0,3008,28,3168,2921,47,3076,False,,1694234457,2023-09-09,1718871575,2024-06-20
27880414,paul66666,Meelis Kanep,GM,Estonia,0,0,0,2593,49,2697,2679,94,2679,False,,1461438296,2016-04-24,1718557734,2024-06-17
21423008,paulfromspb,Pavel Anisimov,GM,Russia,2157,117,2590,2840,31,2840,2741,49,2741,False,,1425800547,2015-03-08,1616998363,2021-03-29
29348400,paulphoenix87,Paul Phoenix,GM,Switzerland,1493,308,1493,2802,26,2802,2778,26,2695,False,,1470351993,2016-08-05,1530825215,2018-07-06
21929836,paulvelten,Paul Velten,GM,France,2707,130,2787,2861,55,2861,2800,23,2800,False,,1428788238,2015-04-12,1718720991,2024-06-18
29817596,pavelmaletin,Pavel Maletin,GM,Russia,0,0,0,2857,67,2917,2368,98,2246,False,,1473216441,2016-09-07,1645727349,2022-02-25
36878330,pavel_skatchkov,Pavel Skatchkov,GM,Russia,2255,135,2502,2602,86,2688,2434,137,2638,False,,1499508290,2017-07-08,1718362915,2024-06-14
4302026,pawelczarnota,Pawel Czarnota,GM,Poland,2502,323,2502,2801,49,2931,2732,169,2839,False,,1290688923,2010-11-25,1718814656,2024-06-19
35496232,pedro_gines,Pedro Gines,GM,Spain,2450,349,2450,2699,23,2888,2705,44,2860,False,,1494677288,2017-05-13,1718851183,2024-06-20
8344034,penguingm1,Andrew Tang,GM,United States,2573,49,2969,2919,34,3110,3122,21,3504,False,,1343425021,2012-07-28,1718808830,2024-06-19
38122708,peng_li-min,Li Min Peng,GM,Ukraine,2392,186,2577,2729,46,2860,2762,45,2871,False,,1503732044,2017-08-26,1718819088,2024-06-20
17451374,pepecuenca,Jose Fernando Cuenca,GM,Spain,2284,47,2645,2752,32,2833,2698,33,2771,False,,1401137186,2014-05-27,1718369837,2024-06-14
25805194,peretyatko,Gennady Matjushin,GM,Ukraine,0,0,0,2718,123,2760,2797,45,2738,False,,1451270066,2015-12-28,1610280019,2021-01-10
25714199,petardrenchev,Petar Drenchev,GM,Bulgaria,0,0,0,2419,29,2549,2364,23,2432,False,,1450854620,2015-12-23,1466436570,2016-06-20
142845399,peteracs,Peter Acs,GM,Hungary,2343,154,2343,0,0,0,0,0,0,False,,1622579496,2021-06-02,1717260282,2024-06-01
77090164,peterheinenielsen,,GM,Lithuania,0,0,0,2397,348,2397,0,0,0,False,,1587218256,2020-04-18,1718700736,2024-06-18
171005459,peterleko,Peter Leko,GM,Hungary,2679,126,2679,2829,135,2829,2763,122,2784,False,,1643580922,2022-01-31,1711578742,2024-03-28
58960276,petrkostenko,Petr Kostenko,GM,Kazakhstan,2213,61,2462,2422,100,2547,2390,248,0,False,,1553487847,2019-03-25,1707138228,2024-02-05
10792236,petrov_nikita,Nikita Petrov,GM,Russia,0,0,0,2271,27,2377,2541,71,2535,False,,1360683720,2013-02-12,1363806683,2013-03-21
76671914,petrvelicka,Petr Velicka,GM,Czech Republic,0,0,0,2377,48,2439,0,0,0,False,,1586867331,2020-04-14,1718461129,2024-06-15
40763230,pgw-in-sf,Patrick Wolff,GM,United States,0,0,0,2785,73,2800,2366,20,2403,False,,1511741425,2017-11-27,1705876271,2024-01-22
148945753,phantom671,,GM,United Kingdom,0,0,0,2654,128,2686,2517,116,2517,False,,1627158724,2021-07-25,1692968926,2023-08-25
39984136,piacramling,Pia Cramling,GM,Sweden,2338,128,2643,2257,68,2500,0,0,0,False,,1509616984,2017-11-02,1718814844,2024-06-19
30593612,pidzsy,Gabor Papp,GM,Hungary,2342,118,2582,2579,49,2676,2562,199,2412,False,,1477476082,2016-10-26,1718788088,2024-06-19
37995914,pilopa,Pierre Laurent-Paoli,GM,France,0,0,0,2700,32,2883,2692,61,2701,False,,1503320027,2017-08-21,1718805703,2024-06-19
41046942,pinguinthecity,,GM,United States,1563,119,1720,2058,145,2219,0,0,0,False,,1512519763,2017-12-06,1714580038,2024-05-01
76303878,pittiplatsh,,GM,Germany,0,0,0,2660,73,2660,0,0,0,False,,1586552911,2020-04-11,1718600000,2024-06-17
77090224,pkclub,Xue Zhao,GM,China,2419,91,2425,2543,74,2752,0,0,0,False,,1587218310,2020-04-18,1717402711,2024-06-03
22639240,platy3,Alan Pichot,GM,Spain,2635,45,2694,2796,40,2985,3049,25,3186,False,,1433174480,2015-06-01,1718875551,2024-06-20
11519726,playingsomechess,Enrico Sevillano,GM,United States,0,0,0,2337,54,2349,2550,161,1200,False,,1365953981,2013-04-14,1542393544,2018-11-17
19578862,playmagnus,PlayMagnus Carlsen,GM,Norway,0,0,0,0,0,0,0,0,0,False,,1415125270,2014-11-05,1418040211,2014-12-08
38785196,playpositional,Damian Lemos,GM,England,0,0,0,2692,117,2816,2977,59,2832,False,,1505864447,2017-09-20,1683583016,2023-05-09
47485766,polish_fighter3000,Jan-Krzysztof Duda,GM,Poland,2772,42,2997,3080,37,3198,3092,45,3248,False,,1530287021,2018-06-29,1718720570,2024-06-18
28250868,pollo2016,Aramis Alvarez,GM,Cuba,2175,108,2518,2532,66,2660,2552,123,2592,False,,1463611182,2016-05-19,1718458435,2024-06-15
76061346,pomegranate988,Bella Khotenashvili,GM,Georgia,2240,108,2575,2691,33,2746,2530,21,2647,False,,1586357635,2020-04-08,1717599677,2024-06-05
48137826,pompey831,Evgeny Bareev,GM,Canada,2849,213,2849,2489,46,2531,0,0,0,False,,1532438604,2018-07-24,1718732596,2024-06-19
25578976,popov_ivan,Ivan Popov,GM,Russia,0,0,0,2794,48,2938,2769,61,2622,False,,1450141272,2015-12-15,1710670017,2024-03-17
172263169,poseidon5191,Luis Lazaro Aguero Jimenez,GM,Cuba,0,0,0,2631,32,2704,0,0,0,False,,1644150336,2022-02-06,1718837046,2024-06-20
61115142,potap1923,Pavel Potapov,GM,Russia,1122,189,1122,2420,95,2420,2344,96,2344,False,,1558127321,2019-05-18,1718459940,2024-06-15
37930756,potosino1970,GILBERTO HERNANDEZ,GM,Mexico,2467,179,2529,2680,47,2859,2691,134,2759,False,,1503100320,2017-08-19,1718736806,2024-06-19
25907294,pouya21,Pouya Idani,GM,Iran,2618,43,2662,2837,35,2931,2879,140,2885,False,,1451756714,2016-01-03,1718846342,2024-06-20
17519478,praveenb2002,Praveen Balakrishnan,GM,United States,2750,179,2793,2854,44,2943,2845,76,2845,False,,1401594455,2014-06-01,1718815854,2024-06-19
27973214,predatoru,Lucian-Costin Miron,GM,Romania,2360,116,2460,2629,33,2739,2607,27,2673,False,,1461965678,2016-04-30,1718805697,2024-06-19
59503908,prettyprincess2002,,GM,Russia,0,0,0,2939,103,3001,3001,25,3114,False,,1554599614,2019-04-07,1652317469,2022-05-12
8283350,prikolica74,Mile Kucic,GM,Serbia,0,0,0,0,0,0,0,0,0,False,,1342965584,2012-07-22,1346443990,2012-09-01
23760932,profylax,Leif &Oslash;gaard,GM,Norway,2543,142,2543,2445,90,2480,2550,246,1381,False,,1440151201,2015-08-21,1715544660,2024-05-13
10704670,promen1999,Benjamin Gledura,GM,Hungary,2620,43,2860,2856,45,2991,2809,49,2836,False,,1360050361,2013-02-05,1718623526,2024-06-17
213216363,prumich,Michael Prusikin,GM,Germany,0,0,0,0,0,0,0,0,0,False,,1671090671,2022-12-15,1713389190,2024-04-18
19351486,psakhislev,Psakhis Lev,GM,Israel,0,0,0,2299,154,2342,2321,58,2171,False,,1413630633,2014-10-18,1717714557,2024-06-07
64343940,psvidler,Peter Svidler,GM,Saint Kitts/Nevis,2644,45,2800,2948,47,3079,2809,149,3053,False,,1565893811,2019-08-16,1718784593,2024-06-19
286380161,psych0cookie,,GM,Liechtenstein,0,0,0,2815,37,2967,0,0,0,False,,1684371304,2023-05-18,1718563129,2024-06-17
90863922,psycho_cowboy,,GM,United Kingdom,2068,286,2068,2401,85,2541,0,0,0,False,,1599650564,2020-09-09,1605633064,2020-11-18
15654506,ptrajkovic,Predrag Trajkovic,GM,Serbia,0,0,0,0,0,0,0,0,0,False,,1390154165,2014-01-20,1529353362,2018-06-19
49788594,pursuitofhappyness2,Abhimanyu Mishra,GM,United States,2602,42,2717,2719,152,2719,3006,34,3018,False,,1537055670,2018-09-16,1718834851,2024-06-20
73482774,pvorontsov,Pavel Vorontsov,GM,United States,2302,189,2465,2769,47,2855,2521,161,2521,False,,1584150879,2020-03-14,1718405961,2024-06-15
76611838,qashashvilialexandre,Alexandre Qashashvili,GM,Georgia,1959,97,2006,2233,78,2409,2255,42,2462,False,,1586806073,2020-04-14,1718695850,2024-06-18
76765898,quaternitychess,Александр Морозевич,GM,Russia,0,0,0,2793,52,2826,0,0,0,False,,1586948579,2020-04-15,1607718977,2020-12-12
92117806,queenjudit,Judit Polgar,GM,Hungary,0,0,0,0,0,0,0,0,0,False,,1601302508,2020-09-28,1714592600,2024-05-02
257121451,quemirasboboandaparaalla,,GM,Argentina,0,0,0,3084,34,3098,0,0,0,False,,1678041648,2023-03-06,1718755370,2024-06-19
164547529,quietsunset,,GM,Spain,0,0,0,2680,49,2721,0,0,0,False,,1639319375,2021-12-12,1718874793,2024-06-20
9544868,quintilianor,Renato Quintiliano,GM,Brazil,2508,68,2520,2705,47,2793,2597,63,2739,True,https://twitch.tv/quintilianor,1352242677,2012-11-07,1718803600,2024-06-19
20261018,rabachess,Rashad Babaev,GM,United States,1283,150,2200,2523,48,2526,2136,143,2176,False,,1419129785,2014-12-21,1718640108,2024-06-17
72000230,rabguaya201,,GM,Hungary,0,0,0,2814,46,2814,0,0,0,False,,1581354364,2020-02-11,1717928013,2024-06-09
19698402,raceking,,GM,India,2500,202,0,2535,169,2719,2491,116,2486,False,,1415868106,2014-11-13,1718309028,2024-06-14
23316188,radzio1987,Radoslaw Wojtaszek,GM,Poland,2575,111,2749,2898,47,2951,2842,145,2842,False,,1437382558,2015-07-20,1718742994,2024-06-19
35432376,ragnaroek66,Robert Rabiega,GM,Germany,0,0,0,2534,41,2762,2591,48,2641,False,,1494453554,2017-05-11,1717772494,2024-06-07
40746874,rainmond,Nikita Afanasiev,GM,Russia,2487,248,2487,2773,49,2927,2810,118,2919,False,,1511700432,2017-11-26,1715371403,2024-05-11
39473076,raja3401,Raja Harshit,GM,United States,2468,47,2587,2770,47,2891,2796,48,3035,False,,1508083123,2017-10-15,1718769531,2024-06-19
1377142,rakhmanov_aleksandr,Aleksandr Rakhmanov,GM,International,2637,43,2662,2838,47,2916,2761,49,2777,False,,1210204971,2008-05-08,1718728527,2024-06-18
101450258,ralf61,Ralf Akesson,GM,Sweden,2440,143,2636,2514,46,2654,0,0,0,False,,1607018710,2020-12-04,1712065932,2024-04-02
30674276,raphaei,Matej Sebenik,GM,Slovenia,2418,93,2570,2573,41,2679,2169,236,2176,False,,1477894987,2016-10-31,1718702979,2024-06-18
31622756,rasmussvane,Rasmus Svane,GM,Germany,2582,45,2632,2975,29,3058,2934,24,3104,False,,1481752303,2016-12-15,1718829827,2024-06-20
57620228,ratkovic_miloje,Miloje Ratkovic,GM,Serbia,2379,110,2514,2435,68,2858,2562,106,2711,False,,1550736834,2019-02-21,1718775990,2024-06-19
61085366,raunaksadhwani2005,Raunak Sadhwani,GM,India,2664,43,2724,3111,49,3111,3144,24,3218,True,https://twitch.tv/gmraunaksadhwani,1558072018,2019-05-17,1718825093,2024-06-20
4676721,rayrobson,Ray Robson,GM,United States,2682,293,2796,2828,111,2899,2903,63,2859,False,,1297104271,2011-02-08,1687191914,2023-06-19
20624942,rd4ever,Rustam Khusnutdinov,GM,Kazakhstan,2505,103,2591,2937,44,2940,2887,91,2813,False,,1421246904,2015-01-14,1636730858,2021-11-12
75873770,rdeux42,Axel Delorme,GM,France,2440,212,2532,2424,64,2562,2575,44,2690,False,,1586192908,2020-04-07,1718722203,2024-06-18
52947190,reality-stone,Prraneeth Vuppala,GM,India,1973,149,2050,2640,44,2768,2552,49,2567,False,,1544243688,2018-12-08,1718825353,2024-06-20
31927192,realpascalc,Pascal Charbonneau,GM,United States,0,0,0,2762,55,2797,2375,101,2473,False,,1482861378,2016-12-28,1718422768,2024-06-15
89625846,realperangel,Miguel Munoz,GM,Spain,0,0,0,2759,48,2772,2518,48,2518,False,,1598129050,2020-08-23,1718744037,2024-06-19
234407911,real_oceanstorm,Yury Piskov,GM,China,0,0,0,2819,39,2821,2915,28,2924,False,,1674931302,2023-01-29,1681276459,2023-04-12
33586923,rednova1729,Awonder Liang,GM,United States,2600,49,2765,2885,29,3072,3030,30,3111,False,,1488323100,2017-03-01,1718871090,2024-06-20
51495262,regular_legs,Marco Baldauf,GM,Germany,0,0,0,2573,96,2669,2419,49,2686,False,,1541420119,2018-11-05,1715246461,2024-05-09
74808710,reinaldovera,Reinaldo Vera,GM,Cuba,2300,349,2300,2190,118,2332,1725,177,1667,False,,1585404124,2020-03-28,1718750753,2024-06-19
41469120,relaxx87,Camilo Ernesto Gomez Garrido,GM,Cuba,0,0,0,2688,90,2835,2648,70,2519,False,,1513666438,2017-12-19,1717788023,2024-06-08
35192322,remontada2017,Boris Gelfand,GM,Israel,2641,230,2641,2843,80,2938,0,0,0,False,,1493627055,2017-05-01,1718781575,2024-06-19
35771284,renier07,Renier Vazquez Igarza,GM,Spain,0,0,0,2715,52,2753,0,0,0,False,,1495616273,2017-05-24,1718392242,2024-06-15
45198290,resentiment18,,GM,Germany,0,0,0,3003,49,3003,2452,207,2452,False,,1523466022,2018-04-12,1711576240,2024-03-28
